File,N.Sentences,N.Words,N.Syllables,Words.Per.Sentence,Syllables.Per.Word,Grade.Score
7456,53,624,867,11.773584905660377,1.3894230769230769,5.3968904208998545
9212,76,1085,1572,14.276315789473685,1.448847926267281,7.074168687848658
9794,42,669,992,15.928571428571429,1.4828101644245142,8.119302797352127
2249,64,651,917,10.171875,1.4086021505376345,4.998536626344091
5625,46,731,1000,15.891304347826088,1.3679890560875514,6.749879557485283
5290,60,936,1450,15.6,1.5491452991452992,8.773914529914531
10274,59,896,1333,15.186440677966102,1.4877232142857142,7.887845792978208
3515,33,1035,1602,31.363636363636363,1.5478260869565217,14.906166007905139
8676,41,378,509,9.21951219512195,1.3465608465608465,3.8950277455155486
2157,42,751,1204,17.88095238095238,1.6031957390146472,10.301281148944266
20,50,966,1538,19.32,1.5921325051759834,10.731963561076604
9233,66,1330,1993,20.151515151515152,1.4984962406015037,9.951346548188653
2190,51,663,961,13.0,1.44947209653092,6.583770739064857
981,64,1029,1394,16.078125,1.3547133138969873,6.666085853984452
2029,48,430,601,8.958333333333334,1.3976744186046512,4.396308139534884
3709,56,981,1472,17.517857142857142,1.5005096839959224,8.947978556866172
5342,52,636,932,12.23076923076923,1.4654088050314464,6.471823899371067
6753,56,1023,1584,18.267857142857142,1.5483870967741935,9.805432027649772
9163,39,519,709,13.307692307692308,1.3660886319845857,5.719845857418115
677,33,965,1539,29.242424242424242,1.594818652849741,14.633405558172402
1333,46,446,577,9.695652173913043,1.2937219730941705,3.4572236303372996
1886,49,480,715,9.795918367346939,1.4895833333333333,5.80749149659864
8225,43,707,1159,16.441860465116278,1.6393210749646394,10.166314265978098
9264,86,1610,2465,18.72093023255814,1.531055900621118,9.777622418026866
7170,65,1331,2144,20.476923076923075,1.6108189331329827,11.403663410969198
14221,47,580,800,12.340425531914894,1.3793103448275863,5.49862802641233
12172,51,1117,1637,21.901960784313726,1.4655326768128916,10.245050292274474
98,70,1295,1968,18.5,1.5196911196911196,9.557355212355212
5913,65,814,1154,12.523076923076923,1.4176904176904177,6.02274692874693
5734,53,804,1223,15.169811320754716,1.521144278606965,8.275728902656528
8298,47,824,1236,17.53191489361702,1.5,8.947446808510641
13464,41,398,527,9.707317073170731,1.3241206030150754,3.820476774114475
6231,42,361,527,8.595238095238095,1.4598337950138505,4.988181638306294
9562,48,801,1092,16.6875,1.3632958801498127,7.005016385767792
3717,57,634,924,11.12280701754386,1.4574132492113565,5.945371077536112
7383,59,431,571,7.305084745762712,1.3248259860788862,2.8919296865783153
4770,61,643,892,10.540983606557377,1.3872472783825816,4.890501491471841
